year,field,total_checked,had_data,pct_available
1993,boxscore,2288,2288,100.0
1993,draft,1,1,100.0
1993,linescore,2288,2288,100.0
1993,playbyplay,2288,2288,100.0
1993,roster,30,28,93.3
1993,standings_splits,1,1,100.0
1993,transactions,1,1,100.0
1993,winprobability,2288,2288,100.0
